5.40,20.50,1.20,0,00:13:ce:8f:77:43,-75.5,00:13:ce:97:78:79,-76.39,00:13:ce:8f:78:d9,-43.56,00:13:ce:95:e1:6f,-54.89,00:13:ce:95:de:7e,-58.43

4.20,20.50,1.20,0,00:13:ce:95:e1:6f,-58.18,00:13:ce:8f:78:d9,-44.16,00:13:ce:8f:77:43,-74.58,00:13:ce:95:de:7e,-59.32,00:13:ce:97:78:79,-72.26

3.00,20.50,1.20,0,00:13:ce:95:de:7e,-60.84,00:13:ce:97:78:79,-69.38,00:13:ce:8f:77:43,-68.99,00:13:ce:8f:78:d9,-44.87,00:13:ce:95:e1:6f,-57.82

1.80,20.50,1.20,0,00:13:ce:95:de:7e,-61.81,00:13:ce:95:e1:6f,-55.28,00:13:ce:97:78:79,-69.88,00:13:ce:8f:77:43,-66.68,00:13:ce:8f:78:d9,-44.69

5.40,21.50,1.20,0,00:13:ce:8f:77:43,-74.03,00:13:ce:95:e1:6f,-53.31,00:13:ce:95:de:7e,-59.45,00:13:ce:8f:78:d9,-43.87,00:13:ce:97:78:79,-64.53

4.20,21.50,1.20,0,00:13:ce:97:78:79,-68.45,00:13:ce:8f:78:d9,-45.01,00:13:ce:95:e1:6f,-58.85,00:13:ce:8f:77:43,-68.56,00:13:ce:95:de:7e,-63.18

3.00,21.50,1.20,0,00:13:ce:95:e1:6f,-58.26,00:13:ce:8f:77:43,-70.63,00:13:ce:95:de:7e,-60.66,00:13:ce:8f:78:d9,-45.86,00:13:ce:97:78:79,-72.67

1.80,21.50,1.20,0,00:13:ce:8f:77:43,-70.45,00:13:ce:95:de:7e,-61.22,00:13:ce:95:e1:6f,-52.74,00:13:ce:8f:78:d9,-39.51,00:13:ce:97:78:79,-76.69

5.40,15.21,1.20,0,00:13:ce:8f:78:d9,-50.86,00:13:ce:95:e1:6f,-65.2,00:13:ce:8f:77:43,-69.43,00:13:ce:95:de:7e,-52.67,00:13:ce:97:78:79,-71.08

4.20,15.21,1.20,0,00:13:ce:95:de:7e,-54.83,00:13:ce:8f:78:d9,-44.36,00:13:ce:97:78:79,-70.91,00:13:ce:8f:77:43,-68.17,00:13:ce:95:e1:6f,-65.77

3.00,15.21,1.20,0,00:13:ce:8f:77:43,-72.09,00:13:ce:95:de:7e,-58.61,00:13:ce:95:e1:6f,-62.69,00:13:ce:8f:78:d9,-43.87,00:13:ce:97:78:79,-78.26

1.80,15.21,1.20,0,00:13:ce:8f:78:d9,-44.36,00:13:ce:95:e1:6f,-60.59,00:13:ce:8f:77:43,-66.47,00:13:ce:95:de:7e,-57.17,00:13:ce:97:78:79,-74.62

5.40,16.21,1.20,0,00:13:ce:8f:78:d9,-49.21,00:13:ce:95:de:7e,-51.04,00:13:ce:8f:77:43,-71.25,00:13:ce:97:78:79,-71.13,00:13:ce:95:e1:6f,-62.26

4.20,16.21,1.20,0,00:13:ce:97:78:79,-71.91,00:13:ce:95:e1:6f,-63.23,00:13:ce:8f:78:d9,-44.63,00:13:ce:8f:77:43,-65.89,00:13:ce:95:de:7e,-56.19

3.00,16.21,1.20,0,00:13:ce:95:de:7e,-54.55,00:13:ce:8f:78:d9,-42.38,00:13:ce:95:e1:6f,-65.54,00:13:ce:8f:77:43,-64.6,00:13:ce:97:78:79,-73.48

1.80,16.21,1.20,0,00:13:ce:95:e1:6f,-60.1,00:13:ce:95:de:7e,-55.73,00:13:ce:8f:78:d9,-45.13,00:13:ce:8f:77:43,-67.73,00:13:ce:97:78:79,-74.66

5.40,17.21,1.20,0,00:13:ce:8f:78:d9,-45.93,00:13:ce:95:e1:6f,-62.3,00:13:ce:95:de:7e,-50.97,00:13:ce:97:78:79,-79.27,00:13:ce:8f:77:43,-71.29

4.20,17.21,1.20,0,00:13:ce:95:de:7e,-48.85,00:13:ce:8f:77:43,-71.34,00:13:ce:97:78:79,-73.18,00:13:ce:8f:78:d9,-43.39,00:13:ce:95:e1:6f,-62.71

3.00,17.21,1.20,0,00:13:ce:95:e1:6f,-59.8,00:13:ce:8f:77:43,-66.94,00:13:ce:97:78:79,-75.69,00:13:ce:95:de:7e,-56.33,00:13:ce:8f:78:d9,-43.34

1.80,17.21,1.20,0,00:13:ce:8f:77:43,-66.48,00:13:ce:8f:78:d9,-47.24,00:13:ce:95:de:7e,-60.21,00:13:ce:95:e1:6f,-64.02,00:13:ce:97:78:79,-75.06

5.40,11.67,1.20,0,00:13:ce:97:78:79,-77.16,00:13:ce:95:e1:6f,-69.35,00:13:ce:8f:77:43,-66.26,00:13:ce:8f:78:d9,-57.12,00:13:ce:95:de:7e,-50.82

4.20,11.67,1.20,0,00:13:ce:8f:77:43,-62.43,00:13:ce:8f:78:d9,-54.73,00:13:ce:95:de:7e,-54.28,00:13:ce:95:e1:6f,-68.36

3.00,11.67,1.20,0,00:13:ce:8f:78:d9,-57.04,00:13:ce:95:de:7e,-57.24,00:13:ce:8f:77:43,-59.76,00:13:ce:95:e1:6f,-70.76

1.80,11.67,1.20,0,00:13:ce:95:de:7e,-56.5,00:13:ce:8f:77:43,-63.17,00:13:ce:8f:78:d9,-53.24,00:13:ce:95:e1:6f,-68.85

5.40,12.67,1.20,0,00:13:ce:95:e1:6f,-67.65,00:13:ce:8f:78:d9,-53.99,00:13:ce:95:de:7e,-52.95,00:13:ce:8f:77:43,-66.21,00:13:ce:97:78:79,-74.36

4.20,12.67,1.20,0,00:13:ce:8f:78:d9,-54.38,00:13:ce:95:e1:6f,-71.11,00:13:ce:8f:77:43,-62.35,00:13:ce:95:de:7e,-50.47

3.00,12.67,1.20,0,00:13:ce:8f:77:43,-59.83,00:13:ce:8f:78:d9,-55.99,00:13:ce:95:de:7e,-56.21,00:13:ce:97:78:79,-74.59,00:13:ce:95:e1:6f,-74.89

1.80,12.67,1.20,0,00:13:ce:8f:78:d9,-56.81,00:13:ce:95:de:7e,-57.09,00:13:ce:8f:77:43,-62.34,00:13:ce:95:e1:6f,-70.42

5.40,13.67,1.20,0,00:13:ce:8f:77:43,-66.12,00:13:ce:8f:78:d9,-57.17,00:13:ce:95:e1:6f,-66.91,00:13:ce:95:de:7e,-52.79,00:13:ce:97:78:79,-69.01

4.20,13.67,1.20,0,00:13:ce:95:de:7e,-54.08,00:13:ce:8f:78:d9,-55.71,00:13:ce:95:e1:6f,-68.76,00:13:ce:8f:77:43,-65.23,00:13:ce:97:78:79,-76.99

3.00,13.67,1.20,0,00:13:ce:8f:77:43,-58.26,00:13:ce:8f:78:d9,-57.07,00:13:ce:95:de:7e,-53.83,00:13:ce:95:e1:6f,-72.0

1.80,13.67,1.20,0,00:13:ce:8f:77:43,-63.97,00:13:ce:8f:78:d9,-53.8,00:13:ce:95:de:7e,-54.23,00:13:ce:95:e1:6f,-69.78

5.40,7.33,1.20,0,00:13:ce:95:de:7e,-55.6,00:13:ce:8f:77:43,-55.04,00:13:ce:8f:78:d9,-62.57,00:13:ce:95:e1:6f,-74.45

4.20,7.33,1.20,0,00:13:ce:95:de:7e,-55.06,00:13:ce:8f:78:d9,-58.37,00:13:ce:8f:77:43,-55.8,00:13:ce:95:e1:6f,-71.14

3.00,7.33,1.20,0,00:13:ce:8f:78:d9,-56.42,00:13:ce:8f:77:43,-55.46,00:13:ce:95:de:7e,-55.85,00:13:ce:95:e1:6f,-68.98

1.80,7.33,1.20,0,00:13:ce:8f:77:43,-57.59,00:13:ce:8f:78:d9,-58.39,00:13:ce:95:de:7e,-58.18

5.40,8.33,1.20,0,00:13:ce:95:de:7e,-54.26,00:13:ce:8f:77:43,-58.52,00:13:ce:8f:78:d9,-58.6,00:13:ce:95:e1:6f,-74.76

4.20,8.33,1.20,0,00:13:ce:95:e1:6f,-71.02,00:13:ce:95:de:7e,-50.81,00:13:ce:8f:78:d9,-55.83,00:13:ce:8f:77:43,-53.6,00:13:ce:97:78:79,-78.12

3.00,8.33,1.20,0,00:13:ce:8f:77:43,-53.71,00:13:ce:8f:78:d9,-54.53,00:13:ce:95:de:7e,-52.39,00:13:ce:95:e1:6f,-73.78

1.80,8.33,1.20,0,00:13:ce:95:de:7e,-57.16,00:13:ce:8f:78:d9,-60.62,00:13:ce:8f:77:43,-58.56,00:13:ce:95:e1:6f,-74.45

5.40,9.33,1.20,0,00:13:ce:95:e1:6f,-76.77,00:13:ce:8f:78:d9,-59.3,00:13:ce:8f:77:43,-60.51,00:13:ce:95:de:7e,-53.6

4.20,9.33,1.20,0,00:13:ce:8f:78:d9,-62.0,00:13:ce:8f:77:43,-61.26,00:13:ce:95:de:7e,-55.34

3.00,9.33,1.20,0,00:13:ce:8f:78:d9,-57.81,00:13:ce:8f:77:43,-53.34,00:13:ce:95:de:7e,-57.09,00:13:ce:95:e1:6f,-70.37

1.80,9.33,1.20,0,00:13:ce:8f:78:d9,-63.45,00:13:ce:8f:77:43,-59.53,00:13:ce:95:de:7e,-55.81,00:13:ce:95:e1:6f,-74.12

5.40,4.44,1.20,0,00:13:ce:8f:78:d9,-65.09,00:13:ce:8f:77:43,-41.39,00:13:ce:95:e1:6f,-71.57,00:13:ce:95:de:7e,-60.23,00:13:ce:97:78:79,-81.56

4.20,4.44,1.20,0,00:13:ce:8f:77:43,-48.24,00:13:ce:95:de:7e,-60.99,00:13:ce:8f:78:d9,-67.27

3.00,4.44,1.20,0,00:13:ce:8f:77:43,-48.02,00:13:ce:8f:78:d9,-57.97,00:13:ce:95:de:7e,-58.16

1.80,4.44,1.20,0,00:13:ce:8f:77:43,-49.71,00:13:ce:95:de:7e,-61.26,00:13:ce:8f:78:d9,-61.16

5.40,5.44,1.20,0,00:13:ce:8f:77:43,-51.44,00:13:ce:8f:78:d9,-64.03,00:13:ce:95:de:7e,-60.51

4.20,5.44,1.20,0,00:13:ce:8f:77:43,-56.84,00:13:ce:8f:78:d9,-65.37,00:13:ce:95:de:7e,-62.76,00:13:ce:95:e1:6f,-74.0

3.00,5.44,1.20,0,00:13:ce:8f:78:d9,-59.48,00:13:ce:8f:77:43,-53.92,00:13:ce:95:de:7e,-62.34,00:13:ce:95:e1:6f,-75.68

1.80,5.44,1.20,0,00:13:ce:95:de:7e,-62.0,00:13:ce:8f:78:d9,-60.34,00:13:ce:8f:77:43,-53.81,00:13:ce:95:e1:6f,-73.99

5.40,6.44,1.20,0,00:13:ce:8f:77:43,-50.02,00:13:ce:95:de:7e,-57.78,00:13:ce:8f:78:d9,-63.63

4.20,6.44,1.20,0,00:13:ce:95:de:7e,-57.91,00:13:ce:8f:77:43,-50.85,00:13:ce:8f:78:d9,-64.79

3.00,6.44,1.20,0,00:13:ce:8f:78:d9,-59.16,00:13:ce:8f:77:43,-53.3,00:13:ce:95:de:7e,-62.29,00:13:ce:95:e1:6f,-73.0

1.80,6.44,1.20,0,00:13:ce:8f:77:43,-51.77,00:13:ce:8f:78:d9,-58.25,00:13:ce:95:de:7e,-59.33,00:13:ce:95:e1:6f,-74.65

6.00,1.00,1.20,0,00:13:ce:8f:77:43,-57.4,00:13:ce:95:e1:6f,-80.26,00:13:ce:8f:78:d9,-68.86,00:13:ce:95:de:7e,-68.91,00:13:ce:97:78:79,-82.13

6.00,2.00,1.20,0,00:13:ce:8f:78:d9,-69.56,00:13:ce:8f:77:43,-57.9,00:13:ce:95:de:7e,-67.37

6.00,3.00,1.20,0,00:13:ce:8f:77:43,-57.93,00:13:ce:95:de:7e,-71.14,00:13:ce:8f:78:d9,-68.5

7.00,1.00,1.20,0,00:13:ce:95:de:7e,-74.51,00:13:ce:8f:78:d9,-67.68,00:13:ce:8f:77:43,-58.71,00:13:ce:95:e1:6f,-75.0

7.00,2.00,1.20,0,00:13:ce:8f:78:d9,-65.21,00:13:ce:8f:77:43,-59.82,00:13:ce:95:de:7e,-73.8

7.00,3.00,1.20,0,00:13:ce:8f:78:d9,-65.65,00:13:ce:8f:77:43,-63.15,00:13:ce:95:de:7e,-73.0

7.50,4.00,1.20,0,00:13:ce:8f:78:d9,-64.87,00:13:ce:8f:77:43,-61.65,00:13:ce:95:de:7e,-74.25

7.50,5.00,1.20,0,00:13:ce:8f:77:43,-55.02,00:13:ce:8f:78:d9,-67.79,00:13:ce:95:de:7e,-68.56

7.50,6.00,1.20,0,00:13:ce:8f:77:43,-50.69,00:13:ce:95:de:7e,-69.64,00:13:ce:97:78:79,-73.65,00:13:ce:8f:78:d9,-68.03

7.50,7.00,1.20,0,00:13:ce:8f:78:d9,-63.27,00:13:ce:8f:77:43,-53.73,00:13:ce:95:de:7e,-65.82,00:13:ce:97:78:79,-76.75

7.50,8.00,1.20,0,00:13:ce:95:de:7e,-65.57,00:13:ce:97:78:79,-70.2,00:13:ce:8f:78:d9,-62.11,00:13:ce:8f:77:43,-58.13,00:13:ce:95:e1:6f,-74.48

7.50,9.00,1.20,0,00:13:ce:8f:78:d9,-64.23,00:13:ce:8f:77:43,-59.4,00:13:ce:95:de:7e,-67.03,00:13:ce:97:78:79,-70.5

7.50,10.00,1.20,0,00:13:ce:97:78:79,-64.8,00:13:ce:8f:77:43,-57.54,00:13:ce:95:de:7e,-63.45,00:13:ce:95:e1:6f,-75.71,00:13:ce:8f:78:d9,-61.46

7.50,11.00,1.20,0,00:13:ce:8f:78:d9,-59.2,00:13:ce:95:e1:6f,-73.45,00:13:ce:8f:77:43,-57.45,00:13:ce:95:de:7e,-62.4,00:13:ce:97:78:79,-61.68

8.00,12.00,1.20,0,00:13:ce:97:78:79,-63.2,00:13:ce:8f:78:d9,-58.19,00:13:ce:95:e1:6f,-74.99,00:13:ce:95:de:7e,-66.16,00:13:ce:8f:77:43,-62.07

8.00,13.00,1.20,0,00:13:ce:8f:77:43,-60.56,00:13:ce:95:de:7e,-63.13,00:13:ce:95:e1:6f,-69.09,00:13:ce:97:78:79,-64.67,00:13:ce:8f:78:d9,-59.3

8.00,14.00,1.20,0,00:13:ce:97:78:79,-64.52,00:13:ce:95:e1:6f,-73.34,00:13:ce:95:de:7e,-63.89,00:13:ce:8f:78:d9,-60.28,00:13:ce:8f:77:43,-65.18

8.00,15.00,1.20,0,00:13:ce:8f:78:d9,-56.19,00:13:ce:97:78:79,-65.79,00:13:ce:95:de:7e,-65.35,00:13:ce:95:e1:6f,-72.41,00:13:ce:8f:77:43,-64.61

8.00,16.00,1.20,0,00:13:ce:97:78:79,-60.75,00:13:ce:95:de:7e,-65.06,00:13:ce:8f:77:43,-64.46,00:13:ce:8f:78:d9,-57.41,00:13:ce:95:e1:6f,-71.63

8.00,17.00,1.20,0,00:13:ce:8f:78:d9,-57.84,00:13:ce:97:78:79,-69.99,00:13:ce:95:e1:6f,-77.06,00:13:ce:8f:77:43,-65.36,00:13:ce:95:de:7e,-67.05

9.00,12.00,1.20,0,00:13:ce:95:e1:6f,-71.6,00:13:ce:95:de:7e,-66.04,00:13:ce:97:78:79,-58.14,00:13:ce:8f:78:d9,-54.17,00:13:ce:8f:77:43,-65.08

9.00,13.00,1.20,0,00:13:ce:95:de:7e,-61.34,00:13:ce:97:78:79,-58.82,00:13:ce:8f:77:43,-63.87,00:13:ce:8f:78:d9,-56.97,00:13:ce:95:e1:6f,-72.59

9.00,14.00,1.20,0,00:13:ce:97:78:79,-63.7,00:13:ce:95:e1:6f,-69.68,00:13:ce:8f:78:d9,-55.82,00:13:ce:8f:77:43,-62.89,00:13:ce:95:de:7e,-62.76

9.00,15.00,1.20,0,00:13:ce:97:78:79,-61.19,00:13:ce:95:e1:6f,-70.02,00:13:ce:95:de:7e,-65.01,00:13:ce:8f:78:d9,-58.81,00:13:ce:8f:77:43,-66.72

9.00,16.00,1.20,0,00:13:ce:97:78:79,-58.35,00:13:ce:95:e1:6f,-72.32,00:13:ce:95:de:7e,-65.64,00:13:ce:8f:77:43,-66.29,00:13:ce:8f:78:d9,-60.11

9.00,17.00,1.20,0,00:13:ce:97:78:79,-68.87,00:13:ce:95:e1:6f,-68.34,00:13:ce:8f:78:d9,-49.14,00:13:ce:95:de:7e,-66.4,00:13:ce:8f:77:43,-65.58

9.00,18.00,1.20,0,00:13:ce:95:e1:6f,-76.81,00:13:ce:8f:78:d9,-57.5,00:13:ce:95:de:7e,-60.29,00:13:ce:8f:77:43,-60.92,00:13:ce:97:78:79,-68.15

9.00,19.00,1.20,0,00:13:ce:8f:78:d9,-60.87,00:13:ce:8f:77:43,-75.72,00:13:ce:95:de:7e,-68.62,00:13:ce:97:78:79,-71.23,00:13:ce:95:e1:6f,-75.52

7.50,20.00,1.20,0,00:13:ce:8f:77:43,-72.17,00:13:ce:8f:78:d9,-51.06,00:13:ce:95:e1:6f,-64.18,00:13:ce:95:de:7e,-59.6,00:13:ce:97:78:79,-71.3

7.00,21.00,1.20,0,00:13:ce:95:e1:6f,-61.6,00:13:ce:95:de:7e,-61.27,00:13:ce:97:78:79,-63.15,00:13:ce:8f:78:d9,-49.46,00:13:ce:8f:77:43,-74.27

7.50,22.00,1.20,0,00:13:ce:97:78:79,-61.43,00:13:ce:95:e1:6f,-58.68,00:13:ce:8f:78:d9,-48.76,00:13:ce:95:de:7e,-63.14,00:13:ce:8f:77:43,-73.49

8.00,23.00,1.20,0,00:13:ce:97:78:79,-70.3,00:13:ce:8f:78:d9,-47.05,00:13:ce:95:e1:6f,-60.75,00:13:ce:95:de:7e,-59.95,00:13:ce:8f:77:43,-77.49

8.00,24.00,1.20,0,00:13:ce:8f:78:d9,-42.27,00:13:ce:97:78:79,-69.73,00:13:ce:95:e1:6f,-63.13,00:13:ce:95:de:7e,-62.04,00:13:ce:8f:77:43,-76.24

9.00,23.00,1.20,0,00:13:ce:97:78:79,-59.96,00:13:ce:95:e1:6f,-64.49,00:13:ce:8f:78:d9,-46.48,00:13:ce:8f:77:43,-79.2,00:13:ce:95:de:7e,-64.01

9.00,24.00,1.20,0,00:13:ce:95:e1:6f,-67.31,00:13:ce:95:de:7e,-65.33,00:13:ce:8f:78:d9,-51.65,00:13:ce:97:78:79,-67.54,00:13:ce:8f:77:43,-79.99

7.50,25.00,1.20,0,00:13:ce:8f:77:43,-78.11,00:13:ce:97:78:79,-70.05,00:13:ce:8f:78:d9,-41.72,00:13:ce:95:e1:6f,-61.27,00:13:ce:95:de:7e,-64.76

7.50,26.00,1.20,0,00:13:ce:97:78:79,-73.87,00:13:ce:95:de:7e,-71.2,00:13:ce:95:e1:6f,-58.31,00:13:ce:8f:78:d9,-37.24,00:13:ce:8f:77:43,-79.08

7.50,27.00,1.20,0,00:13:ce:8f:78:d9,-36.1,00:13:ce:95:e1:6f,-60.8,00:13:ce:97:78:79,-72.45,00:13:ce:95:de:7e,-69.31,00:13:ce:8f:77:43,-78.73

7.00,28.00,1.20,0,00:13:ce:8f:78:d9,-33.28,00:13:ce:95:e1:6f,-59.06,00:13:ce:95:de:7e,-72.1,00:13:ce:97:78:79,-74.73,00:13:ce:8f:77:43,-83.04

7.50,29.00,1.20,0,00:13:ce:95:e1:6f,-61.25,00:13:ce:8f:78:d9,-39.46,00:13:ce:97:78:79,-75.74,00:13:ce:95:de:7e,-73.62,00:13:ce:8f:77:43,-81.0

